,student,course
35213,7042,213
35214,7042,64
35215,7043,225
35216,7043,46
35217,7043,85
35218,7043,86
35219,7043,133
35220,7044,241
35221,7044,107
35222,7044,276
35223,7044,273
35224,7044,286
35225,7045,50
35226,7045,27
35227,7045,201
35228,7045,40
35229,7045,173
35230,7046,153
35231,7046,31
35232,7046,147
35233,7046,68
35234,7046,4
35235,7047,71
35236,7047,168
35237,7047,246
35238,7047,197
35239,7047,245
35240,7048,162
35241,7048,52
35242,7048,239
35243,7048,96
35244,7048,233
35245,7049,145
35246,7049,287
35247,7049,125
35248,7049,143
35249,7049,186
35250,7050,75
35251,7050,182
35252,7050,21
35253,7050,156
35254,7050,256
35255,7051,268
35256,7051,253
35257,7051,50
35258,7051,64
35259,7051,215
35260,7052,293
35261,7052,4
35262,7052,287
35263,7052,55
35264,7052,167
35265,7053,214
35266,7053,212
35267,7053,94
35268,7053,201
35269,7053,99
35270,7054,104
35271,7054,72
35272,7054,177
35273,7054,95
35274,7054,116
35275,7055,199
35276,7055,10
35277,7055,252
35278,7055,19
35279,7055,36
35280,7056,115
35281,7056,291
35282,7056,142
35283,7056,76
35284,7056,163
35285,7057,113
35286,7057,110
35287,7057,1
35288,7057,56
35289,7057,64
35290,7058,87
35291,7058,167
35292,7058,91
35293,7058,18
35294,7058,157
35295,7059,140
35296,7059,275
35297,7059,266
35298,7059,119
35299,7059,122
35300,7060,214
35301,7060,181
35302,7060,164
35303,7060,20
35304,7060,265
35305,7061,48
35306,7061,33
35307,7061,54
35308,7061,113
35309,7061,118
35310,7062,216
35311,7062,81
35312,7062,117
35313,7062,5
35314,7062,111
35315,7063,202
35316,7063,159
35317,7063,190
35318,7063,239
35319,7063,295
35320,7064,129
35321,7064,1
35322,7064,96
35323,7064,170
35324,7064,240
35325,7065,234
35326,7065,203
35327,7065,47
35328,7065,249
35329,7065,195
35330,7066,54
35331,7066,126
35332,7066,277
35333,7066,250
35334,7066,182
35335,7067,173
35336,7067,260
35337,7067,245
35338,7067,180
35339,7067,76
35340,7068,65
35341,7068,143
35342,7068,170
35343,7068,109
35344,7068,126
35345,7069,133
35346,7069,5
35347,7069,249
35348,7069,172
35349,7069,47
35350,7070,22
35351,7070,37
35352,7070,154
35353,7070,91
35354,7070,295
35355,7071,286
35356,7071,142
35357,7071,187
35358,7071,272
35359,7071,152
35360,7072,283
35361,7072,173
35362,7072,51
35363,7072,217
35364,7072,127
35365,7073,272
35366,7073,61
35367,7073,224
35368,7073,122
35369,7073,198
35370,7074,153
35371,7074,11
35372,7074,110
35373,7074,52
35374,7074,298
35375,7075,201
35376,7075,31
35377,7075,169
35378,7075,119
35379,7075,212
35380,7076,121
35381,7076,217
35382,7076,289
35383,7076,164
35384,7076,192
35385,7077,26
35386,7077,80
35387,7077,54
35388,7077,207
35389,7077,136
35390,7078,140
35391,7078,197
35392,7078,230
35393,7078,270
35394,7078,7
35395,7079,156
35396,7079,85
35397,7079,202
35398,7079,243
35399,7079,128
35400,7080,29
35401,7080,289
35402,7080,97
35403,7080,103
35404,7080,151
35405,7081,39
35406,7081,129
35407,7081,77
35408,7081,139
35409,7081,67
35410,7082,221
35411,7082,87
35412,7082,257
35413,7082,291
35414,7082,68
35415,7083,233
35416,7083,265
35417,7083,177
35418,7083,48
35419,7083,167
35420,7084,20
35421,7084,19
35422,7084,113
35423,7084,154
35424,7084,250
35425,7085,202
35426,7085,12
35427,7085,292
35428,7085,201
35429,7085,173
35430,7086,160
35431,7086,96
35432,7086,206
35433,7086,89
35434,7086,276
35435,7087,98
35436,7087,48
35437,7087,164
35438,7087,56
35439,7087,259
35440,7088,229
35441,7088,95
35442,7088,113
35443,7088,151
35444,7088,157
35445,7089,199
35446,7089,16
35447,7089,214
35448,7089,193
35449,7089,218
35450,7090,31
35451,7090,284
35452,7090,120
35453,7090,55
35454,7090,256
35455,7091,151
35456,7091,191
35457,7091,108
35458,7091,36
35459,7091,286
35460,7092,233
35461,7092,106
35462,7092,185
35463,7092,15
35464,7092,105
35465,7093,213
35466,7093,239
35467,7093,203
35468,7093,93
35469,7093,14
35470,7094,297
35471,7094,277
35472,7094,74
35473,7094,76
35474,7094,6
35475,7095,134
35476,7095,113
35477,7095,223
35478,7095,263
35479,7095,16
35480,7096,270
35481,7096,8
35482,7096,186
35483,7096,142
35484,7096,234
35485,7097,127
35486,7097,255
35487,7097,252
35488,7097,239
35489,7097,142
35490,7098,270
35491,7098,206
35492,7098,198
35493,7098,278
35494,7098,98
35495,7099,13
35496,7099,138
35497,7099,285
35498,7099,124
35499,7099,177
35500,7100,220
35501,7100,119
35502,7100,90
35503,7100,253
35504,7100,212
35505,7101,287
35506,7101,217
35507,7101,3
35508,7101,224
35509,7101,59
35510,7102,258
35511,7102,88
35512,7102,121
35513,7102,66
35514,7102,209
35515,7103,176
35516,7103,4
35517,7103,238
35518,7103,53
35519,7103,183
35520,7104,149
35521,7104,73
35522,7104,173
35523,7104,104
35524,7104,102
35525,7105,163
35526,7105,32
35527,7105,29
35528,7105,112
35529,7105,68
35530,7106,253
35531,7106,185
35532,7106,144
35533,7106,1
35534,7106,209
35535,7107,251
35536,7107,168
35537,7107,12
35538,7107,132
35539,7107,27
35540,7108,65
35541,7108,84
35542,7108,113
35543,7108,125
35544,7108,226
35545,7109,116
35546,7109,75
35547,7109,236
35548,7109,239
35549,7109,197
35550,7110,186
35551,7110,166
35552,7110,83
35553,7110,292
35554,7110,105
35555,7111,125
35556,7111,169
35557,7111,226
35558,7111,192
35559,7111,115
35560,7112,217
35561,7112,62
35562,7112,134
35563,7112,22
35564,7112,243
35565,7113,37
35566,7113,33
35567,7113,110
35568,7113,258
35569,7113,194
35570,7114,119
35571,7114,179
35572,7114,157
35573,7114,46
35574,7114,109
35575,7115,36
35576,7115,131
35577,7115,39
35578,7115,233
35579,7115,251
35580,7116,280
35581,7116,64
35582,7116,212
35583,7116,121
35584,7116,269
35585,7117,132
35586,7117,236
35587,7117,239
35588,7117,200
35589,7117,84
35590,7118,256
35591,7118,207
35592,7118,103
35593,7118,76
35594,7118,295
35595,7119,250
35596,7119,257
35597,7119,17
35598,7119,119
35599,7119,102
35600,7120,151
35601,7120,43
35602,7120,130
35603,7120,21
35604,7120,134
35605,7121,13
35606,7121,295
35607,7121,62
35608,7121,67
35609,7121,275
35610,7122,218
35611,7122,96
35612,7122,221
35613,7122,119
35614,7122,174
35615,7123,259
35616,7123,196
35617,7123,245
35618,7123,125
35619,7123,106
35620,7124,277
35621,7124,135
35622,7124,211
35623,7124,123
35624,7124,28
35625,7125,160
35626,7125,203
35627,7125,86
35628,7125,166
35629,7125,216
35630,7126,116
35631,7126,219
35632,7126,100
35633,7126,87
35634,7126,262
35635,7127,267
35636,7127,137
35637,7127,298
35638,7127,145
35639,7127,95
35640,7128,273
35641,7128,20
35642,7128,65
35643,7128,194
35644,7128,293
35645,7129,172
35646,7129,282
35647,7129,148
35648,7129,226
35649,7129,184
35650,7130,234
35651,7130,53
35652,7130,186
35653,7130,168
35654,7130,286
35655,7131,71
35656,7131,92
35657,7131,133
35658,7131,164
35659,7131,140
35660,7132,23
35661,7132,147
35662,7132,92
35663,7132,246
35664,7132,265
35665,7133,190
35666,7133,72
35667,7133,159
35668,7133,268
35669,7133,217
35670,7134,247
35671,7134,220
35672,7134,194
35673,7134,57
35674,7134,165
35675,7135,207
35676,7135,108
35677,7135,292
35678,7135,0
35679,7135,167
35680,7136,92
35681,7136,158
35682,7136,178
35683,7136,166
35684,7136,299
35685,7137,113
35686,7137,270
35687,7137,193
35688,7137,22
35689,7137,266
35690,7138,198
35691,7138,3
35692,7138,255
35693,7138,10
35694,7138,23
35695,7139,239
35696,7139,260
35697,7139,131
35698,7139,181
35699,7139,213
35700,7140,99
35701,7140,176
35702,7140,8
35703,7140,218
35704,7140,235
35705,7141,48
35706,7141,273
35707,7141,32
35708,7141,264
35709,7141,36
35710,7142,169
35711,7142,243
35712,7142,39
35713,7142,232
35714,7142,284
35715,7143,263
35716,7143,216
35717,7143,150
35718,7143,4
35719,7143,92
35720,7144,113
35721,7144,243
35722,7144,146
35723,7144,275
35724,7144,100
35725,7145,213
35726,7145,293
35727,7145,36
35728,7145,98
35729,7145,64
35730,7146,164
35731,7146,294
35732,7146,188
35733,7146,223
35734,7146,95
35735,7147,2
35736,7147,123
35737,7147,124
35738,7147,251
35739,7147,249
35740,7148,200
35741,7148,75
35742,7148,152
35743,7148,67
35744,7148,88
35745,7149,22
35746,7149,36
35747,7149,10
35748,7149,98
35749,7149,63
35750,7150,162
35751,7150,294
35752,7150,217
35753,7150,15
35754,7150,198
35755,7151,100
35756,7151,111
35757,7151,101
35758,7151,36
35759,7151,15
35760,7152,139
35761,7152,157
35762,7152,37
35763,7152,293
35764,7152,288
35765,7153,168
35766,7153,141
35767,7153,226
35768,7153,151
35769,7153,19
35770,7154,179
35771,7154,50
35772,7154,97
35773,7154,79
35774,7154,83
35775,7155,63
35776,7155,285
35777,7155,228
35778,7155,47
35779,7155,135
35780,7156,58
35781,7156,120
35782,7156,296
35783,7156,152
35784,7156,116
35785,7157,283
35786,7157,117
35787,7157,66
35788,7157,72
35789,7157,211
35790,7158,198
35791,7158,258
35792,7158,140
35793,7158,99
35794,7158,157
35795,7159,173
35796,7159,126
35797,7159,203
35798,7159,266
35799,7159,241
35800,7160,51
35801,7160,204
35802,7160,115
35803,7160,243
35804,7160,280
35805,7161,47
35806,7161,170
35807,7161,223
35808,7161,40
35809,7161,5
35810,7162,90
35811,7162,280
35812,7162,235
35813,7162,299
35814,7162,190
35815,7163,48
35816,7163,227
35817,7163,272
35818,7163,113
35819,7163,241
35820,7164,161
35821,7164,282
35822,7164,116
35823,7164,240
35824,7164,285
35825,7165,65
35826,7165,174
35827,7165,162
35828,7165,201
35829,7165,263
35830,7166,125
35831,7166,19
35832,7166,119
35833,7166,102
35834,7166,82
35835,7167,236
35836,7167,253
35837,7167,293
35838,7167,192
35839,7167,146
35840,7168,137
35841,7168,148
35842,7168,173
35843,7168,168
35844,7168,132
35845,7169,291
35846,7169,217
35847,7169,57
35848,7169,143
35849,7169,277
35850,7170,201
35851,7170,17
35852,7170,297
35853,7170,130
35854,7170,194
35855,7171,205
35856,7171,136
35857,7171,143
35858,7171,35
35859,7171,2
35860,7172,235
35861,7172,48
35862,7172,196
35863,7172,154
35864,7172,186
35865,7173,4
35866,7173,249
35867,7173,273
35868,7173,96
35869,7173,119
35870,7174,27
35871,7174,44
35872,7174,134
35873,7174,187
35874,7174,158
35875,7175,104
35876,7175,33
35877,7175,71
35878,7175,139
35879,7175,288
35880,7176,129
35881,7176,222
35882,7176,131
35883,7176,50
35884,7176,185
35885,7177,263
35886,7177,272
35887,7177,92
35888,7177,54
35889,7177,180
35890,7178,51
35891,7178,269
35892,7178,95
35893,7178,223
35894,7178,86
35895,7179,159
35896,7179,170
35897,7179,148
35898,7179,190
35899,7179,139
35900,7180,274
35901,7180,297
35902,7180,84
35903,7180,64
35904,7180,190
35905,7181,6
35906,7181,66
35907,7181,76
35908,7181,252
35909,7181,270
35910,7182,240
35911,7182,213
35912,7182,136
35913,7182,9
35914,7182,216
35915,7183,3
35916,7183,290
35917,7183,150
35918,7183,245
35919,7183,68
35920,7184,291
35921,7184,292
35922,7184,195
35923,7184,155
35924,7184,71
35925,7185,140
35926,7185,171
35927,7185,273
35928,7185,170
35929,7185,39
35930,7186,232
35931,7186,45
35932,7186,231
35933,7186,187
35934,7186,257
35935,7187,255
35936,7187,232
35937,7187,194
35938,7187,195
35939,7187,78
35940,7188,214
35941,7188,135
35942,7188,205
35943,7188,253
35944,7188,220
35945,7189,244
35946,7189,24
35947,7189,69
35948,7189,238
35949,7189,4
35950,7190,227
35951,7190,122
35952,7190,30
35953,7190,116
35954,7190,36
35955,7191,84
35956,7191,92
35957,7191,142
35958,7191,197
35959,7191,9
35960,7192,81
35961,7192,157
35962,7192,13
35963,7192,120
35964,7192,149
35965,7193,153
35966,7193,202
35967,7193,119
35968,7193,299
35969,7193,67
35970,7194,197
35971,7194,274
35972,7194,180
35973,7194,215
35974,7194,271
35975,7195,183
35976,7195,280
35977,7195,70
35978,7195,77
35979,7195,107
35980,7196,5
35981,7196,247
35982,7196,246
35983,7196,18
35984,7196,278
35985,7197,115
35986,7197,292
35987,7197,63
35988,7197,217
35989,7197,191
35990,7198,198
35991,7198,47
35992,7198,6
35993,7198,63
35994,7198,176
35995,7199,280
35996,7199,144
35997,7199,167
35998,7199,230
35999,7199,2
36000,7200,178
36001,7200,281
36002,7200,296
36003,7200,233
36004,7200,221
36005,7201,237
36006,7201,114
36007,7201,14
36008,7201,8
36009,7201,87
36010,7202,206
36011,7202,273
36012,7202,127
36013,7202,7
36014,7202,277
36015,7203,82
36016,7203,192
36017,7203,272
36018,7203,215
36019,7203,25
36020,7204,84
36021,7204,55
36022,7204,158
36023,7204,167
36024,7204,210
36025,7205,132
36026,7205,28
36027,7205,63
36028,7205,297
36029,7205,85
36030,7206,155
36031,7206,141
36032,7206,283
36033,7206,154
36034,7206,203
36035,7207,147
36036,7207,104
36037,7207,28
36038,7207,288
36039,7207,208
36040,7208,149
36041,7208,62
36042,7208,76
36043,7208,257
36044,7208,72
36045,7209,265
36046,7209,261
36047,7209,2
36048,7209,36
36049,7209,37
36050,7210,63
36051,7210,66
36052,7210,201
36053,7210,269
36054,7210,289
36055,7211,227
36056,7211,150
36057,7211,60
36058,7211,214
36059,7211,108
36060,7212,294
36061,7212,61
36062,7212,230
36063,7212,50
36064,7212,16
36065,7213,66
36066,7213,51
36067,7213,196
36068,7213,280
36069,7213,33
36070,7214,281
36071,7214,99
36072,7214,97
36073,7214,32
36074,7214,213
36075,7215,79
36076,7215,88
36077,7215,232
36078,7215,278
36079,7215,130
36080,7216,258
36081,7216,97
36082,7216,257
36083,7216,277
36084,7216,114
36085,7217,166
36086,7217,35
36087,7217,93
36088,7217,183
36089,7217,136
36090,7218,273
36091,7218,138
36092,7218,190
36093,7218,3
36094,7218,243
36095,7219,192
36096,7219,217
36097,7219,264
36098,7219,117
36099,7219,143
36100,7220,172
36101,7220,244
36102,7220,209
36103,7220,119
36104,7220,194
36105,7221,283
36106,7221,282
36107,7221,218
36108,7221,155
36109,7221,298
36110,7222,258
36111,7222,296
36112,7222,160
36113,7222,262
36114,7222,239
36115,7223,141
36116,7223,180
36117,7223,98
36118,7223,127
36119,7223,148
36120,7224,71
36121,7224,268
36122,7224,25
36123,7224,203
36124,7224,248
36125,7225,244
36126,7225,36
36127,7225,98
36128,7225,228
36129,7225,241
36130,7226,4
36131,7226,235
36132,7226,40
36133,7226,46
36134,7226,212
36135,7227,44
36136,7227,166
36137,7227,262
36138,7227,55
36139,7227,97
36140,7228,94
36141,7228,162
36142,7228,203
36143,7228,298
36144,7228,218
36145,7229,0
36146,7229,30
36147,7229,192
36148,7229,71
36149,7229,57
36150,7230,72
36151,7230,235
36152,7230,135
36153,7230,7
36154,7230,299
36155,7231,96
36156,7231,234
36157,7231,58
36158,7231,1
36159,7231,132
36160,7232,59
36161,7232,225
36162,7232,12
36163,7232,207
36164,7232,266
36165,7233,33
36166,7233,106
36167,7233,118
36168,7233,180
36169,7233,60
36170,7234,86
36171,7234,89
36172,7234,58
36173,7234,182
36174,7234,136
36175,7235,271
36176,7235,94
36177,7235,212
36178,7235,85
36179,7235,105
36180,7236,244
36181,7236,263
36182,7236,150
36183,7236,269
36184,7236,268
36185,7237,173
36186,7237,133
36187,7237,145
36188,7237,15
36189,7237,153
36190,7238,9
36191,7238,23
36192,7238,178
36193,7238,171
36194,7238,209
36195,7239,59
36196,7239,196
36197,7239,68
36198,7239,10
36199,7239,113
36200,7240,194
36201,7240,86
36202,7240,271
36203,7240,192
36204,7240,100
36205,7241,7
36206,7241,212
36207,7241,254
36208,7241,110
36209,7241,266
36210,7242,48
36211,7242,215
36212,7242,277
36213,7242,3
36214,7242,246
36215,7243,132
36216,7243,97
36217,7243,126
36218,7243,237
36219,7243,220
36220,7244,177
36221,7244,33
36222,7244,23
36223,7244,18
36224,7244,98
36225,7245,99
36226,7245,188
36227,7245,86
36228,7245,286
36229,7245,177
36230,7246,112
36231,7246,122
36232,7246,188
36233,7246,142
36234,7246,290
36235,7247,199
36236,7247,64
36237,7247,144
36238,7247,101
36239,7247,170
36240,7248,91
36241,7248,113
36242,7248,123
36243,7248,258
36244,7248,224
36245,7249,226
36246,7249,11
36247,7249,0
36248,7249,202
36249,7249,84
36250,7250,106
36251,7250,144
36252,7250,133
36253,7250,68
36254,7250,57
36255,7251,259
36256,7251,58
36257,7251,86
36258,7251,191
36259,7251,164
36260,7252,171
36261,7252,130
36262,7252,293
36263,7252,47
36264,7252,206
36265,7253,36
36266,7253,160
36267,7253,26
36268,7253,116
36269,7253,194
36270,7254,278
36271,7254,268
36272,7254,215
36273,7254,183
36274,7254,214
36275,7255,288
36276,7255,10
36277,7255,144
36278,7255,83
36279,7255,187
36280,7256,100
36281,7256,280
36282,7256,105
36283,7256,131
36284,7256,119
36285,7257,296
36286,7257,235
36287,7257,274
36288,7257,146
36289,7257,122
36290,7258,103
36291,7258,96
36292,7258,212
36293,7258,61
36294,7258,251
36295,7259,97
36296,7259,183
36297,7259,80
36298,7259,152
36299,7259,272
36300,7260,249
36301,7260,166
36302,7260,144
36303,7260,109
36304,7260,294
36305,7261,121
36306,7261,196
36307,7261,43
36308,7261,178
36309,7261,171
36310,7262,214
36311,7262,272
36312,7262,24
36313,7262,229
36314,7262,131
36315,7263,61
36316,7263,62
36317,7263,184
36318,7263,85
36319,7263,86
36320,7264,195
36321,7264,63
36322,7264,50
36323,7264,232
36324,7264,255
36325,7265,42
36326,7265,29
36327,7265,56
36328,7265,38
36329,7265,53
36330,7266,151
36331,7266,193
36332,7266,82
36333,7266,72
36334,7266,58
36335,7267,242
36336,7267,74
36337,7267,121
36338,7267,80
36339,7267,32
36340,7268,126
36341,7268,177
36342,7268,292
36343,7268,141
36344,7268,194
36345,7269,27
36346,7269,85
36347,7269,184
36348,7269,6
36349,7269,126
36350,7270,260
36351,7270,65
36352,7270,284
36353,7270,153
36354,7270,249
36355,7271,211
36356,7271,288
36357,7271,267
36358,7271,144
36359,7271,274
36360,7272,275
36361,7272,290
36362,7272,263
36363,7272,207
36364,7272,63
36365,7273,160
36366,7273,183
36367,7273,107
36368,7273,191
36369,7273,28
36370,7274,70
36371,7274,250
36372,7274,46
36373,7274,263
36374,7274,176
36375,7275,193
36376,7275,163
36377,7275,137
36378,7275,273
36379,7275,290
36380,7276,227
36381,7276,88
36382,7276,98
36383,7276,36
36384,7276,156
36385,7277,158
36386,7277,283
36387,7277,259
36388,7277,56
36389,7277,37
36390,7278,86
36391,7278,2
36392,7278,288
36393,7278,143
36394,7278,272
36395,7279,173
36396,7279,280
36397,7279,134
36398,7279,67
36399,7279,256
36400,7280,267
36401,7280,45
36402,7280,77
36403,7280,240
36404,7280,104
36405,7281,218
36406,7281,281
36407,7281,199
36408,7281,10
36409,7281,214
36410,7282,266
36411,7282,279
36412,7282,140
36413,7282,259
36414,7282,41
36415,7283,132
36416,7283,64
36417,7283,283
36418,7283,105
36419,7283,71
36420,7284,147
36421,7284,264
36422,7284,66
36423,7284,265
36424,7284,156
36425,7285,108
36426,7285,1
36427,7285,290
36428,7285,50
36429,7285,197
36430,7286,159
36431,7286,184
36432,7286,63
36433,7286,7
36434,7286,54
36435,7287,282
36436,7287,122
36437,7287,168
36438,7287,178
36439,7287,186
36440,7288,24
36441,7288,105
36442,7288,160
36443,7288,156
36444,7288,9
36445,7289,120
36446,7289,297
36447,7289,6
36448,7289,241
36449,7289,264
36450,7290,119
36451,7290,31
36452,7290,268
36453,7290,50
36454,7290,274
36455,7291,148
36456,7291,199
36457,7291,221
36458,7291,86
36459,7291,63
36460,7292,238
36461,7292,101
36462,7292,109
36463,7292,145
36464,7292,138
36465,7293,54
36466,7293,105
36467,7293,112
36468,7293,57
36469,7293,223
36470,7294,46
36471,7294,2
36472,7294,248
36473,7294,16
36474,7294,238
36475,7295,119
36476,7295,253
36477,7295,180
36478,7295,77
36479,7295,217
36480,7296,193
36481,7296,150
36482,7296,70
36483,7296,252
36484,7296,155
36485,7297,168
36486,7297,209
36487,7297,270
36488,7297,15
36489,7297,272
36490,7298,0
36491,7298,105
36492,7298,26
36493,7298,151
36494,7298,230
36495,7299,209
36496,7299,276
36497,7299,42
36498,7299,193
36499,7299,142
36500,7300,1
36501,7300,175
36502,7300,272
36503,7300,123
36504,7300,64
36505,7301,117
36506,7301,195
36507,7301,183
36508,7301,221
36509,7301,3
36510,7302,214
36511,7302,211
36512,7302,284
36513,7302,272
36514,7302,250
36515,7303,114
36516,7303,235
36517,7303,156
36518,7303,52
36519,7303,181
36520,7304,227
36521,7304,101
36522,7304,116
36523,7304,255
36524,7304,0
36525,7305,121
36526,7305,134
36527,7305,92
36528,7305,221
36529,7305,55
36530,7306,287
36531,7306,73
36532,7306,140
36533,7306,99
36534,7306,175
36535,7307,49
36536,7307,220
36537,7307,217
36538,7307,120
36539,7307,137
36540,7308,119
36541,7308,255
36542,7308,201
36543,7308,290
36544,7308,249
36545,7309,92
36546,7309,140
36547,7309,124
36548,7309,158
36549,7309,46
36550,7310,18
36551,7310,12
36552,7310,1
36553,7310,195
36554,7310,105
36555,7311,140
36556,7311,53
36557,7311,19
36558,7311,58
36559,7311,253
36560,7312,70
36561,7312,71
36562,7312,149
36563,7312,129
36564,7312,143
36565,7313,266
36566,7313,120
36567,7313,151
36568,7313,189
36569,7313,133
36570,7314,129
36571,7314,153
36572,7314,265
36573,7314,174
36574,7314,248
36575,7315,202
36576,7315,286
36577,7315,59
36578,7315,198
36579,7315,19
36580,7316,146
36581,7316,26
36582,7316,120
36583,7316,234
36584,7316,60
36585,7317,2
36586,7317,218
36587,7317,62
36588,7317,258
36589,7317,98
36590,7318,167
36591,7318,44
36592,7318,161
36593,7318,10
36594,7318,76
36595,7319,83
36596,7319,62
36597,7319,16
36598,7319,5
36599,7319,156
36600,7320,214
36601,7320,148
36602,7320,134
36603,7320,294
36604,7320,218
36605,7321,230
36606,7321,283
36607,7321,147
36608,7321,116
36609,7321,4
36610,7322,132
36611,7322,127
36612,7322,257
36613,7322,26
36614,7322,129
36615,7323,179
36616,7323,254
36617,7323,15
36618,7323,165
36619,7323,147
36620,7324,235
36621,7324,0
36622,7324,275
36623,7324,227
36624,7324,99
36625,7325,18
36626,7325,159
36627,7325,12
36628,7325,216
36629,7325,263
36630,7326,298
36631,7326,91
36632,7326,85
36633,7326,134
36634,7326,2
36635,7327,284
36636,7327,166
36637,7327,190
36638,7327,64
36639,7327,217
36640,7328,82
36641,7328,203
36642,7328,102
36643,7328,148
36644,7328,76
36645,7329,286
36646,7329,192
36647,7329,217
36648,7329,245
36649,7329,143
36650,7330,214
36651,7330,293
36652,7330,17
36653,7330,276
36654,7330,281
36655,7331,168
36656,7331,76
36657,7331,178
36658,7331,87
36659,7331,11
36660,7332,138
36661,7332,228
36662,7332,70
36663,7332,281
36664,7332,238
36665,7333,46
36666,7333,41
36667,7333,135
36668,7333,55
36669,7333,114
36670,7334,197
36671,7334,56
36672,7334,162
36673,7334,271
36674,7334,214
36675,7335,47
36676,7335,59
36677,7335,54
36678,7335,42
36679,7335,112
36680,7336,230
36681,7336,145
36682,7336,141
36683,7336,139
36684,7336,82
36685,7337,89
36686,7337,220
36687,7337,232
36688,7337,149
36689,7337,240
36690,7338,73
36691,7338,233
36692,7338,270
36693,7338,178
36694,7338,150
36695,7339,176
36696,7339,148
36697,7339,286
36698,7339,212
36699,7339,179
36700,7340,102
36701,7340,266
36702,7340,33
36703,7340,6
36704,7340,152
36705,7341,148
36706,7341,179
36707,7341,288
36708,7341,170
36709,7341,208
36710,7342,143
36711,7342,35
36712,7342,216
36713,7342,292
36714,7342,120
36715,7343,238
36716,7343,198
36717,7343,274
36718,7343,37
36719,7343,157
36720,7344,275
36721,7344,54
36722,7344,169
36723,7344,234
36724,7344,104
36725,7345,170
36726,7345,220
36727,7345,66
36728,7345,107
36729,7345,201
36730,7346,295
36731,7346,267
36732,7346,158
36733,7346,162
36734,7346,228
36735,7347,161
36736,7347,94
36737,7347,128
36738,7347,256
36739,7347,179
36740,7348,273
36741,7348,154
36742,7348,189
36743,7348,53
36744,7348,96
36745,7349,268
36746,7349,111
36747,7349,93
36748,7349,285
36749,7349,7
36750,7350,85
36751,7350,119
36752,7350,183
36753,7350,147
36754,7350,102
36755,7351,77
36756,7351,203
36757,7351,239
36758,7351,148
36759,7351,201
36760,7352,217
36761,7352,224
36762,7352,176
36763,7352,262
36764,7352,70
36765,7353,286
36766,7353,84
36767,7353,19
36768,7353,76
36769,7353,231
36770,7354,177
36771,7354,98
36772,7354,66
36773,7354,171
36774,7354,238
36775,7355,107
36776,7355,265
36777,7355,190
36778,7355,42
36779,7355,251
36780,7356,61
36781,7356,44
36782,7356,60
36783,7356,9
36784,7356,42
36785,7357,192
36786,7357,213
36787,7357,297
36788,7357,53
36789,7357,182
36790,7358,81
36791,7358,186
36792,7358,125
36793,7358,64
36794,7358,268
36795,7359,179
36796,7359,13
36797,7359,235
36798,7359,135
36799,7359,14
36800,7360,38
36801,7360,68
36802,7360,299
36803,7360,298
36804,7360,10
36805,7361,232
36806,7361,49
36807,7361,80
36808,7361,166
36809,7361,260
36810,7362,81
36811,7362,65
36812,7362,263
36813,7362,139
36814,7362,36
36815,7363,252
36816,7363,120
36817,7363,259
36818,7363,164
36819,7363,90
36820,7364,295
36821,7364,228
36822,7364,49
36823,7364,67
36824,7364,197
36825,7365,268
36826,7365,171
36827,7365,233
36828,7365,160
36829,7365,212
36830,7366,241
36831,7366,8
36832,7366,101
36833,7366,80
36834,7366,174
36835,7367,213
36836,7367,232
36837,7367,77
36838,7367,133
36839,7367,283
36840,7368,189
36841,7368,7
36842,7368,161
36843,7368,149
36844,7368,143
36845,7369,275
36846,7369,194
36847,7369,291
36848,7369,29
36849,7369,200
36850,7370,24
36851,7370,164
36852,7370,119
36853,7370,57
36854,7370,28
36855,7371,148
36856,7371,265
36857,7371,21
36858,7371,115
36859,7371,159
36860,7372,126
36861,7372,43
36862,7372,127
36863,7372,264
36864,7372,223
36865,7373,73
36866,7373,274
36867,7373,105
36868,7373,288
36869,7373,37
36870,7374,125
36871,7374,226
36872,7374,268
36873,7374,84
36874,7374,59
36875,7375,109
36876,7375,273
36877,7375,122
36878,7375,169
36879,7375,66
36880,7376,249
36881,7376,159
36882,7376,20
36883,7376,41
36884,7376,278
36885,7377,210
36886,7377,105
36887,7377,101
36888,7377,77
36889,7377,114
36890,7378,135
36891,7378,84
36892,7378,222
36893,7378,289
36894,7378,111
36895,7379,164
36896,7379,285
36897,7379,281
36898,7379,183
36899,7379,191
36900,7380,207
36901,7380,154
36902,7380,261
36903,7380,269
36904,7380,252
36905,7381,299
36906,7381,22
36907,7381,274
36908,7381,46
36909,7381,114
36910,7382,154
36911,7382,286
36912,7382,159
36913,7382,262
36914,7382,110
36915,7383,255
36916,7383,52
36917,7383,190
36918,7383,200
36919,7383,133
36920,7384,291
36921,7384,106
36922,7384,9
36923,7384,112
36924,7384,292
36925,7385,267
36926,7385,31
36927,7385,147
36928,7385,185
36929,7385,273
36930,7386,64
36931,7386,96
36932,7386,166
36933,7386,228
36934,7386,128
36935,7387,273
36936,7387,20
36937,7387,164
36938,7387,253
36939,7387,86
36940,7388,58
36941,7388,52
36942,7388,150
36943,7388,210
36944,7388,167
36945,7389,10
36946,7389,100
36947,7389,248
36948,7389,205
36949,7389,239
36950,7390,68
36951,7390,145
36952,7390,267
36953,7390,173
36954,7390,57
36955,7391,156
36956,7391,223
36957,7391,288
36958,7391,208
36959,7391,34
36960,7392,114
36961,7392,246
