,student,major,course,semester
0,8819,110,105,S1
0,8819,110,114,S1
0,8820,300,297,S1
0,8820,300,302,S1
0,8820,300,304,S1
0,8820,300,296,S1
0,8820,300,299,S1
0,8821,300,305,S1
0,8821,300,303,S1
0,8821,300,300,S1
0,8821,300,295,S1
0,8821,300,302,S1
0,8822,910,910,S1
0,8822,910,905,S1
0,8822,910,915,S1
0,8822,910,907,S1
0,8822,910,909,S1
0,8823,380,384,S1
0,8823,380,381,S1
0,8823,380,377,S1
0,8823,380,380,S1
0,8823,380,385,S1
0,8824,920,924,S1
0,8824,920,923,S1
0,8824,920,921,S1
0,8824,920,925,S1
0,8824,920,922,S1
0,8825,590,587,S1
0,8825,590,595,S1
0,8825,590,585,S1
0,8825,590,592,S1
0,8825,590,591,S1
0,8826,280,278,S1
0,8826,280,285,S1
0,8826,280,275,S1
0,8826,280,282,S1
0,8826,280,279,S1
0,8827,990,987,S1
0,8827,990,989,S1
0,8827,990,985,S1
0,8827,990,988,S1
0,8827,990,995,S1
0,8828,420,418,S1
0,8828,420,419,S1
0,8828,420,417,S1
0,8828,420,422,S1
0,8828,420,421,S1
0,8829,930,927,S1
0,8829,930,930,S1
0,8829,930,934,S1
0,8829,930,931,S1
0,8829,930,929,S1
0,8830,120,124,S1
0,8830,120,119,S1
0,8830,120,121,S1
0,8830,120,117,S1
0,8830,120,115,S1
0,8831,420,423,S1
0,8831,420,425,S1
0,8831,420,419,S1
0,8831,420,418,S1
0,8831,420,416,S1
0,8832,100,95,S1
0,8832,100,99,S1
0,8832,100,101,S1
0,8832,100,96,S1
0,8832,100,100,S1
0,8833,710,710,S1
0,8833,710,709,S1
0,8833,710,714,S1
0,8833,710,706,S1
0,8833,710,707,S1
0,8834,150,146,S1
0,8834,150,152,S1
0,8834,150,155,S1
0,8834,150,147,S1
0,8834,150,145,S1
0,8835,80,76,S1
0,8835,80,75,S1
0,8835,80,81,S1
0,8835,80,82,S1
0,8835,80,77,S1
0,8836,80,85,S1
0,8836,80,79,S1
0,8836,80,75,S1
0,8836,80,80,S1
0,8836,80,84,S1
0,8837,130,130,S1
0,8837,130,125,S1
0,8837,130,131,S1
0,8837,130,126,S1
0,8837,130,135,S1
0,8838,900,895,S1
0,8838,900,900,S1
0,8838,900,903,S1
0,8838,900,901,S1
0,8838,900,896,S1
0,8839,200,196,S1
0,8839,200,203,S1
0,8839,200,201,S1
0,8839,200,204,S1
0,8839,200,197,S1
0,8840,640,641,S1
0,8840,640,638,S1
0,8840,640,642,S1
0,8840,640,644,S1
0,8840,640,636,S1
0,8841,200,199,S1
0,8841,200,205,S1
0,8841,200,200,S1
0,8841,200,196,S1
0,8841,200,204,S1
0,8842,290,285,S1
0,8842,290,295,S1
0,8842,290,291,S1
0,8842,290,289,S1
0,8842,290,294,S1
0,8843,140,136,S1
0,8843,140,143,S1
0,8843,140,139,S1
0,8843,140,137,S1
0,8843,140,141,S1
0,8844,410,406,S1
0,8844,410,413,S1
0,8844,410,405,S1
0,8844,410,415,S1
0,8844,410,411,S1
0,8845,900,904,S1
0,8845,900,901,S1
0,8845,900,905,S1
0,8845,900,897,S1
0,8845,900,898,S1
0,8846,370,372,S1
0,8846,370,375,S1
0,8846,370,367,S1
0,8846,370,370,S1
0,8846,370,374,S1
0,8847,380,375,S1
0,8847,380,376,S1
0,8847,380,385,S1
0,8847,380,382,S1
0,8847,380,378,S1
0,8848,750,752,S1
0,8848,750,747,S1
0,8848,750,749,S1
0,8848,750,745,S1
0,8848,750,753,S1
0,8849,530,529,S1
0,8849,530,528,S1
0,8849,530,530,S1
0,8849,530,526,S1
0,8849,530,533,S1
0,8850,650,655,S1
0,8850,650,652,S1
0,8850,650,654,S1
0,8850,650,645,S1
0,8850,650,649,S1
0,8851,320,315,S1
0,8851,320,320,S1
0,8851,320,317,S1
0,8851,320,321,S1
0,8851,320,319,S1
0,8852,320,317,S1
0,8852,320,322,S1
0,8852,320,315,S1
0,8852,320,316,S1
0,8852,320,323,S1
0,8853,940,943,S1
0,8853,940,936,S1
0,8853,940,942,S1
0,8853,940,940,S1
0,8853,940,941,S1
0,8854,690,693,S1
0,8854,690,691,S1
0,8854,690,686,S1
0,8854,690,687,S1
0,8854,690,688,S1
0,8855,540,535,S1
0,8855,540,542,S1
0,8855,540,545,S1
0,8855,540,538,S1
0,8855,540,543,S1
0,8856,780,777,S1
0,8856,780,784,S1
0,8856,780,775,S1
0,8856,780,781,S1
0,8856,780,783,S1
0,8857,560,564,S1
0,8857,560,560,S1
0,8857,560,565,S1
0,8857,560,558,S1
0,8857,560,559,S1
0,8858,900,896,S1
0,8858,900,897,S1
0,8858,900,898,S1
0,8858,900,904,S1
0,8858,900,899,S1
0,8859,530,533,S1
0,8859,530,528,S1
0,8859,530,526,S1
0,8859,530,529,S1
0,8859,530,525,S1
0,8860,510,505,S1
0,8860,510,506,S1
0,8860,510,513,S1
0,8860,510,511,S1
0,8860,510,510,S1
0,8861,340,345,S1
0,8861,340,344,S1
0,8861,340,342,S1
0,8861,340,336,S1
0,8861,340,343,S1
0,8862,30,35,S1
0,8862,30,26,S1
0,8862,30,31,S1
0,8862,30,32,S1
0,8862,30,25,S1
0,8863,170,173,S1
0,8863,170,175,S1
0,8863,170,169,S1
0,8863,170,174,S1
0,8863,170,172,S1
0,8864,820,818,S1
0,8864,820,822,S1
0,8864,820,819,S1
0,8864,820,817,S1
0,8864,820,825,S1
0,8865,910,915,S1
0,8865,910,912,S1
0,8865,910,911,S1
0,8865,910,909,S1
0,8865,910,905,S1
0,8866,860,861,S1
0,8866,860,856,S1
0,8866,860,860,S1
0,8866,860,864,S1
0,8866,860,859,S1
0,8867,240,240,S1
0,8867,240,238,S1
0,8867,240,237,S1
0,8867,240,245,S1
0,8867,240,236,S1
0,8868,560,556,S1
0,8868,560,560,S1
0,8868,560,562,S1
0,8868,560,564,S1
0,8868,560,557,S1
0,8869,380,385,S1
0,8869,380,376,S1
0,8869,380,381,S1
0,8869,380,377,S1
0,8869,380,380,S1
0,8870,60,61,S1
0,8870,60,56,S1
0,8870,60,64,S1
0,8870,60,65,S1
0,8870,60,57,S1
0,8871,550,552,S1
0,8871,550,551,S1
0,8871,550,547,S1
0,8871,550,553,S1
0,8871,550,549,S1
0,8872,40,41,S1
0,8872,40,38,S1
0,8872,40,36,S1
0,8872,40,35,S1
0,8872,40,40,S1
0,8873,280,282,S1
0,8873,280,285,S1
0,8873,280,281,S1
0,8873,280,279,S1
0,8873,280,283,S1
0,8874,210,213,S1
0,8874,210,207,S1
0,8874,210,208,S1
0,8874,210,212,S1
0,8874,210,214,S1
0,8875,690,692,S1
0,8875,690,687,S1
0,8875,690,685,S1
0,8875,690,689,S1
0,8875,690,690,S1
0,8876,940,936,S1
0,8876,940,940,S1
0,8876,940,941,S1
0,8876,940,937,S1
0,8876,940,945,S1
0,8877,430,432,S1
0,8877,430,428,S1
0,8877,430,429,S1
0,8877,430,426,S1
0,8877,430,433,S1
0,8878,780,780,S1
0,8878,780,775,S1
0,8878,780,783,S1
0,8878,780,777,S1
0,8878,780,785,S1
0,8879,640,641,S1
0,8879,640,643,S1
0,8879,640,644,S1
0,8879,640,642,S1
0,8879,640,637,S1
0,8880,410,412,S1
0,8880,410,410,S1
0,8880,410,405,S1
0,8880,410,406,S1
0,8880,410,415,S1
0,8881,80,80,S1
0,8881,80,83,S1
0,8881,80,82,S1
0,8881,80,75,S1
0,8881,80,85,S1
0,8882,540,540,S1
0,8882,540,543,S1
0,8882,540,541,S1
0,8882,540,542,S1
0,8882,540,538,S1
0,8883,750,747,S1
0,8883,750,754,S1
0,8883,750,753,S1
0,8883,750,748,S1
0,8883,750,750,S1
0,8884,590,594,S1
0,8884,590,587,S1
0,8884,590,585,S1
0,8884,590,591,S1
0,8884,590,592,S1
0,8885,250,252,S1
0,8885,250,251,S1
0,8885,250,248,S1
0,8885,250,247,S1
0,8885,250,254,S1
0,8886,820,821,S1
0,8886,820,818,S1
0,8886,820,820,S1
0,8886,820,815,S1
0,8886,820,824,S1
0,8887,240,242,S1
0,8887,240,241,S1
0,8887,240,243,S1
0,8887,240,236,S1
0,8887,240,239,S1
0,8888,460,460,S1
0,8888,460,459,S1
0,8888,460,463,S1
0,8888,460,464,S1
0,8888,460,465,S1
0,8889,920,921,S1
0,8889,920,919,S1
0,8889,920,922,S1
0,8889,920,915,S1
0,8889,920,924,S1
0,8890,400,398,S1
0,8890,400,397,S1
0,8890,400,395,S1
0,8890,400,400,S1
0,8890,400,402,S1
0,8891,0,-5,S1
0,8891,0,-4,S1
0,8891,0,-3,S1
0,8891,0,2,S1
0,8891,0,-2,S1
0,8892,990,987,S1
0,8892,990,989,S1
0,8892,990,993,S1
0,8892,990,992,S1
0,8892,990,991,S1
0,8893,840,844,S1
0,8893,840,842,S1
0,8893,840,839,S1
0,8893,840,837,S1
0,8893,840,843,S1
0,8894,20,19,S1
0,8894,20,23,S1
0,8894,20,25,S1
0,8894,20,18,S1
0,8894,20,16,S1
0,8895,370,371,S1
0,8895,370,370,S1
0,8895,370,369,S1
0,8895,370,372,S1
0,8895,370,366,S1
0,8896,650,651,S1
0,8896,650,647,S1
0,8896,650,655,S1
0,8896,650,653,S1
0,8896,650,649,S1
0,8897,120,118,S1
0,8897,120,116,S1
0,8897,120,115,S1
0,8897,120,125,S1
0,8897,120,121,S1
0,8898,970,975,S1
0,8898,970,970,S1
0,8898,970,974,S1
0,8898,970,971,S1
0,8898,970,973,S1
0,8899,290,291,S1
0,8899,290,289,S1
0,8899,290,288,S1
0,8899,290,285,S1
0,8899,290,287,S1
0,8900,240,244,S1
0,8900,240,242,S1
0,8900,240,237,S1
0,8900,240,240,S1
0,8900,240,235,S1
0,8901,20,15,S1
0,8901,20,24,S1
0,8901,20,25,S1
0,8901,20,23,S1
0,8901,20,21,S1
0,8902,400,397,S1
0,8902,400,396,S1
0,8902,400,404,S1
0,8902,400,405,S1
0,8902,400,402,S1
0,8903,440,435,S1
0,8903,440,445,S1
0,8903,440,438,S1
0,8903,440,442,S1
0,8903,440,441,S1
0,8904,830,829,S1
0,8904,830,832,S1
0,8904,830,831,S1
0,8904,830,830,S1
0,8904,830,827,S1
0,8905,90,91,S1
0,8905,90,93,S1
0,8905,90,85,S1
0,8905,90,95,S1
0,8905,90,88,S1
0,8906,800,797,S1
0,8906,800,798,S1
0,8906,800,804,S1
0,8906,800,800,S1
0,8906,800,805,S1
0,8907,610,613,S1
0,8907,610,608,S1
0,8907,610,611,S1
0,8907,610,609,S1
0,8907,610,607,S1
0,8908,480,480,S1
0,8908,480,481,S1
0,8908,480,477,S1
0,8908,480,483,S1
0,8908,480,479,S1
0,8909,980,978,S1
0,8909,980,976,S1
0,8909,980,985,S1
0,8909,980,984,S1
0,8909,980,981,S1
0,8910,180,175,S1
0,8910,180,182,S1
0,8910,180,176,S1
0,8910,180,179,S1
0,8910,180,183,S1
0,8911,810,808,S1
0,8911,810,815,S1
0,8911,810,810,S1
0,8911,810,807,S1
0,8911,810,812,S1
0,8912,730,733,S1
0,8912,730,725,S1
0,8912,730,727,S1
0,8912,730,734,S1
0,8912,730,730,S1
0,8913,500,496,S1
0,8913,500,503,S1
0,8913,500,498,S1
0,8913,500,502,S1
0,8913,500,505,S1
0,8914,610,614,S1
0,8914,610,609,S1
0,8914,610,613,S1
0,8914,610,610,S1
0,8914,610,612,S1
0,8915,310,307,S1
0,8915,310,308,S1
0,8915,310,313,S1
0,8915,310,314,S1
0,8915,310,311,S1
0,8916,120,125,S1
0,8916,120,116,S1
0,8916,120,124,S1
0,8916,120,115,S1
0,8916,120,117,S1
0,8917,410,405,S1
0,8917,410,414,S1
0,8917,410,413,S1
0,8917,410,408,S1
0,8917,410,415,S1
0,8918,850,846,S1
0,8918,850,851,S1
0,8918,850,855,S1
0,8918,850,845,S1
0,8918,850,850,S1
0,8919,0,-4,S1
0,8919,0,1,S1
0,8919,0,0,S1
0,8919,0,-2,S1
0,8919,0,3,S1
0,8920,840,845,S1
0,8920,840,836,S1
0,8920,840,844,S1
0,8920,840,838,S1
0,8920,840,839,S1
0,8921,550,555,S1
0,8921,550,549,S1
0,8921,550,545,S1
0,8921,550,548,S1
0,8921,550,550,S1
0,8922,350,352,S1
0,8922,350,351,S1
0,8922,350,347,S1
0,8922,350,349,S1
0,8922,350,354,S1
0,8923,400,400,S1
0,8923,400,397,S1
0,8923,400,398,S1
0,8923,400,405,S1
0,8923,400,403,S1
0,8924,880,877,S1
0,8924,880,883,S1
0,8924,880,884,S1
0,8924,880,879,S1
0,8924,880,881,S1
0,8925,890,893,S1
0,8925,890,890,S1
0,8925,890,891,S1
0,8925,890,886,S1
0,8925,890,887,S1
0,8926,420,417,S1
0,8926,420,425,S1
0,8926,420,423,S1
0,8926,420,419,S1
0,8926,420,415,S1
0,8927,820,825,S1
0,8927,820,818,S1
0,8927,820,820,S1
0,8927,820,824,S1
0,8927,820,815,S1
0,8928,0,2,S1
0,8928,0,-1,S1
0,8928,0,-2,S1
0,8928,0,4,S1
0,8928,0,1,S1
0,8929,190,189,S1
0,8929,190,187,S1
0,8929,190,195,S1
0,8929,190,188,S1
0,8929,190,191,S1
0,8930,260,255,S1
0,8930,260,257,S1
0,8930,260,265,S1
0,8930,260,261,S1
0,8930,260,262,S1
0,8931,30,26,S1
0,8931,30,25,S1
0,8931,30,35,S1
0,8931,30,29,S1
0,8931,30,28,S1
0,8932,470,469,S1
0,8932,470,473,S1
0,8932,470,468,S1
0,8932,470,467,S1
0,8932,470,466,S1
0,8933,250,255,S1
0,8933,250,251,S1
0,8933,250,245,S1
0,8933,250,248,S1
0,8933,250,247,S1
0,8934,890,894,S1
0,8934,890,889,S1
0,8934,890,887,S1
0,8934,890,888,S1
0,8934,890,886,S1
0,8935,140,136,S1
0,8935,140,140,S1
0,8935,140,135,S1
0,8935,140,142,S1
0,8935,140,143,S1
0,8936,510,510,S1
0,8936,510,507,S1
0,8936,510,508,S1
0,8936,510,515,S1
0,8936,510,509,S1
0,8937,240,237,S1
0,8937,240,235,S1
0,8937,240,244,S1
0,8937,240,245,S1
0,8937,240,236,S1
0,8938,50,50,S1
0,8938,50,52,S1
0,8938,50,46,S1
0,8938,50,48,S1
0,8938,50,55,S1
0,8939,130,135,S1
0,8939,130,131,S1
0,8939,130,127,S1
0,8939,130,125,S1
0,8939,130,129,S1
0,8940,840,836,S1
0,8940,840,841,S1
0,8940,840,839,S1
0,8940,840,843,S1
0,8940,840,844,S1
0,8941,550,551,S1
0,8941,550,552,S1
0,8941,550,545,S1
0,8941,550,549,S1
0,8941,550,546,S1
0,8942,240,244,S1
0,8942,240,236,S1
0,8942,240,243,S1
0,8942,240,242,S1
0,8942,240,241,S1
0,8943,220,224,S1
0,8943,220,217,S1
0,8943,220,218,S1
0,8943,220,220,S1
0,8943,220,225,S1
0,8944,710,705,S1
0,8944,710,706,S1
0,8944,710,713,S1
0,8944,710,715,S1
0,8944,710,711,S1
0,8945,430,425,S1
0,8945,430,428,S1
0,8945,430,427,S1
0,8945,430,430,S1
0,8945,430,433,S1
0,8946,500,501,S1
0,8946,500,500,S1
0,8946,500,505,S1
0,8946,500,503,S1
0,8946,500,496,S1
0,8947,520,518,S1
0,8947,520,519,S1
0,8947,520,521,S1
0,8947,520,524,S1
0,8947,520,517,S1
0,8948,470,467,S1
0,8948,470,468,S1
0,8948,470,471,S1
0,8948,470,469,S1
0,8948,470,473,S1
0,8949,730,731,S1
0,8949,730,728,S1
0,8949,730,727,S1
0,8949,730,729,S1
0,8949,730,725,S1
0,8950,660,657,S1
0,8950,660,655,S1
0,8950,660,662,S1
0,8950,660,660,S1
0,8950,660,656,S1
0,8951,390,391,S1
0,8951,390,388,S1
0,8951,390,394,S1
0,8951,390,395,S1
0,8951,390,392,S1
0,8952,480,482,S1
0,8952,480,476,S1
0,8952,480,484,S1
0,8952,480,479,S1
0,8952,480,481,S1
0,8953,580,576,S1
0,8953,580,577,S1
0,8953,580,582,S1
0,8953,580,575,S1
0,8953,580,583,S1
0,8954,100,101,S1
0,8954,100,99,S1
0,8954,100,98,S1
0,8954,100,97,S1
0,8954,100,104,S1
0,8955,880,881,S1
0,8955,880,875,S1
0,8955,880,880,S1
0,8955,880,879,S1
0,8955,880,882,S1
0,8956,370,375,S1
0,8956,370,371,S1
0,8956,370,374,S1
0,8956,370,369,S1
0,8956,370,370,S1
0,8957,470,473,S1
0,8957,470,466,S1
0,8957,470,471,S1
0,8957,470,470,S1
0,8957,470,467,S1
0,8958,440,438,S1
0,8958,440,440,S1
0,8958,440,442,S1
0,8958,440,439,S1
0,8958,440,435,S1
0,8959,550,551,S1
0,8959,550,552,S1
0,8959,550,548,S1
0,8959,550,554,S1
0,8959,550,553,S1
0,8960,370,367,S1
0,8960,370,372,S1
0,8960,370,371,S1
0,8960,370,370,S1
0,8960,370,369,S1
0,8961,600,605,S1
0,8961,600,603,S1
0,8961,600,602,S1
0,8961,600,604,S1
0,8961,600,595,S1
0,8962,0,-2,S1
0,8962,0,3,S1
0,8962,0,-4,S1
0,8962,0,-1,S1
0,8962,0,1,S1
0,8963,800,805,S1
0,8963,800,798,S1
0,8963,800,799,S1
0,8963,800,800,S1
0,8963,800,796,S1
0,8964,880,883,S1
0,8964,880,884,S1
0,8964,880,885,S1
0,8964,880,882,S1
0,8964,880,877,S1
0,8965,860,865,S1
0,8965,860,855,S1
0,8965,860,863,S1
0,8965,860,861,S1
0,8965,860,864,S1
0,8966,830,827,S1
0,8966,830,829,S1
0,8966,830,830,S1
0,8966,830,826,S1
0,8966,830,831,S1
0,8967,0,-3,S1
0,8967,0,3,S1
0,8967,0,-5,S1
0,8967,0,1,S1
0,8967,0,4,S1
0,8968,660,655,S1
0,8968,660,659,S1
0,8968,660,664,S1
0,8968,660,657,S1
0,8968,660,658,S1
0,8969,460,465,S1
0,8969,460,462,S1
0,8969,460,459,S1
0,8969,460,461,S1
0,8969,460,458,S1
0,8970,680,681,S1
0,8970,680,679,S1
0,8970,680,675,S1
0,8970,680,676,S1
0,8970,680,682,S1
0,8971,740,738,S1
0,8971,740,740,S1
0,8971,740,739,S1
0,8971,740,741,S1
0,8971,740,736,S1
0,8972,210,210,S1
0,8972,210,212,S1
0,8972,210,209,S1
0,8972,210,206,S1
0,8972,210,214,S1
0,8973,780,775,S1
0,8973,780,783,S1
0,8973,780,779,S1
0,8973,780,778,S1
0,8973,780,784,S1
0,8974,690,693,S1
0,8974,690,694,S1
0,8974,690,688,S1
0,8974,690,689,S1
0,8974,690,692,S1
0,8975,300,299,S1
0,8975,300,303,S1
0,8975,300,296,S1
0,8975,300,300,S1
0,8975,300,295,S1
0,8976,760,760,S1
0,8976,760,764,S1
0,8976,760,762,S1
0,8976,760,757,S1
0,8976,760,759,S1
0,8977,470,470,S1
0,8977,470,472,S1
0,8977,470,468,S1
0,8977,470,465,S1
0,8977,470,469,S1
0,8978,260,255,S1
0,8978,260,263,S1
0,8978,260,260,S1
0,8978,260,262,S1
0,8978,260,259,S1
0,8979,60,60,S1
0,8979,60,62,S1
0,8979,60,64,S1
0,8979,60,59,S1
0,8979,60,56,S1
0,8980,890,895,S1
0,8980,890,887,S1
0,8980,890,891,S1
0,8980,890,885,S1
0,8980,890,890,S1
0,8981,590,590,S1
0,8981,590,595,S1
0,8981,590,586,S1
0,8981,590,592,S1
0,8981,590,585,S1
0,8982,430,426,S1
0,8982,430,432,S1
0,8982,430,427,S1
0,8982,430,435,S1
0,8982,430,431,S1
0,8983,700,702,S1
0,8983,700,697,S1
0,8983,700,698,S1
0,8983,700,703,S1
0,8983,700,700,S1
0,8984,700,705,S1
0,8984,700,704,S1
0,8984,700,701,S1
0,8984,700,702,S1
0,8984,700,695,S1
0,8985,560,561,S1
0,8985,560,557,S1
0,8985,560,556,S1
0,8985,560,558,S1
0,8985,560,559,S1
0,8986,320,321,S1
0,8986,320,319,S1
0,8986,320,325,S1
0,8986,320,317,S1
0,8986,320,315,S1
0,8987,960,964,S1
0,8987,960,956,S1
0,8987,960,962,S1
0,8987,960,965,S1
0,8987,960,958,S1
0,8988,890,888,S1
0,8988,890,891,S1
0,8988,890,885,S1
0,8988,890,887,S1
0,8988,890,892,S1
0,8989,30,30,S1
0,8989,30,32,S1
0,8989,30,27,S1
0,8989,30,25,S1
0,8989,30,29,S1
0,8990,520,520,S1
0,8990,520,516,S1
0,8990,520,524,S1
0,8990,520,517,S1
0,8990,520,522,S1
0,8991,120,123,S1
0,8991,120,124,S1
0,8991,120,118,S1
0,8991,120,116,S1
0,8991,120,120,S1
0,8992,900,895,S1
0,8992,900,903,S1
0,8992,900,900,S1
0,8992,900,898,S1
0,8992,900,902,S1
0,8993,780,779,S1
0,8993,780,784,S1
0,8993,780,782,S1
0,8993,780,783,S1
0,8993,780,785,S1
0,8994,380,381,S1
0,8994,380,384,S1
0,8994,380,380,S1
0,8994,380,379,S1
0,8994,380,377,S1
0,8995,30,29,S1
0,8995,30,34,S1
0,8995,30,26,S1
0,8995,30,35,S1
0,8995,30,31,S1
0,8996,300,295,S1
0,8996,300,296,S1
0,8996,300,303,S1
0,8996,300,304,S1
0,8996,300,298,S1
0,8997,850,850,S1
0,8997,850,847,S1
0,8997,850,853,S1
0,8997,850,852,S1
0,8997,850,854,S1
0,8998,610,609,S1
0,8998,610,606,S1
0,8998,610,611,S1
0,8998,610,605,S1
0,8998,610,607,S1
0,8999,560,559,S1
0,8999,560,563,S1
0,8999,560,565,S1
0,8999,560,560,S1
0,8999,560,562,S1
0,9000,250,250,S1
0,9000,250,252,S1
0,9000,250,245,S1
0,9000,250,248,S1
0,9000,250,255,S1
0,9001,490,489,S1
0,9001,490,494,S1
0,9001,490,490,S1
0,9001,490,488,S1
0,9001,490,491,S1
0,9002,480,475,S1
0,9002,480,485,S1
0,9002,480,481,S1
0,9002,480,479,S1
0,9002,480,484,S1
0,9003,740,741,S1
0,9003,740,742,S1
0,9003,740,740,S1
0,9003,740,744,S1
0,9003,740,743,S1
0,9004,670,673,S1
0,9004,670,671,S1
0,9004,670,665,S1
0,9004,670,674,S1
0,9004,670,666,S1
0,9005,250,255,S1
0,9005,250,252,S1
0,9005,250,253,S1
0,9005,250,246,S1
0,9005,250,250,S1
0,9006,520,520,S1
0,9006,520,515,S1
0,9006,520,525,S1
0,9006,520,518,S1
0,9006,520,524,S1
0,9007,830,830,S1
0,9007,830,835,S1
0,9007,830,825,S1
0,9007,830,826,S1
0,9007,830,828,S1
0,9008,970,974,S1
0,9008,970,970,S1
0,9008,970,975,S1
0,9008,970,966,S1
0,9008,970,968,S1
0,9009,30,35,S1
0,9009,30,33,S1
0,9009,30,30,S1
0,9009,30,26,S1
0,9009,30,32,S1
0,9010,300,296,S1
0,9010,300,300,S1
0,9010,300,305,S1
0,9010,300,295,S1
0,9010,300,302,S1
0,9011,210,209,S1
0,9011,210,206,S1
0,9011,210,205,S1
0,9011,210,208,S1
0,9011,210,211,S1
0,9012,260,258,S1
0,9012,260,257,S1
0,9012,260,265,S1
0,9012,260,264,S1
0,9012,260,260,S1
0,9013,640,640,S1
0,9013,640,642,S1
0,9013,640,644,S1
0,9013,640,637,S1
0,9013,640,643,S1
0,9014,810,810,S1
0,9014,810,813,S1
0,9014,810,808,S1
0,9014,810,806,S1
0,9014,810,815,S1
0,9015,40,43,S1
0,9015,40,41,S1
0,9015,40,38,S1
0,9015,40,44,S1
0,9015,40,36,S1
0,9016,670,672,S1
0,9016,670,665,S1
0,9016,670,674,S1
0,9016,670,671,S1
0,9016,670,673,S1
0,9017,170,168,S1
0,9017,170,175,S1
0,9017,170,174,S1
0,9017,170,172,S1
0,9017,170,171,S1
0,9018,160,160,S1
0,9018,160,163,S1
0,9018,160,159,S1
0,9018,160,164,S1
0,9018,160,162,S1
0,9019,380,379,S1
0,9019,380,375,S1
0,9019,380,384,S1
0,9019,380,385,S1
0,9019,380,376,S1
0,9020,780,777,S1
0,9020,780,778,S1
0,9020,780,781,S1
0,9020,780,775,S1
0,9020,780,776,S1
0,9021,930,929,S1
0,9021,930,928,S1
0,9021,930,925,S1
0,9021,930,926,S1
0,9021,930,933,S1
0,9022,360,362,S1
0,9022,360,365,S1
0,9022,360,358,S1
0,9022,360,357,S1
0,9022,360,364,S1
0,9023,520,515,S1
0,9023,520,520,S1
0,9023,520,519,S1
0,9023,520,525,S1
0,9023,520,523,S1
0,9024,540,541,S1
0,9024,540,535,S1
0,9024,540,538,S1
0,9024,540,540,S1
0,9024,540,537,S1
0,9025,260,258,S1
0,9025,260,259,S1
0,9025,260,263,S1
0,9025,260,256,S1
0,9025,260,261,S1
0,9026,150,149,S1
0,9026,150,155,S1
0,9026,150,147,S1
0,9026,150,151,S1
0,9026,150,146,S1
0,9027,840,838,S1
0,9027,840,836,S1
0,9027,840,835,S1
0,9027,840,844,S1
0,9027,840,845,S1
0,9028,430,432,S1
0,9028,430,435,S1
0,9028,430,429,S1
0,9028,430,425,S1
0,9028,430,433,S1
0,9029,550,553,S1
0,9029,550,548,S1
0,9029,550,551,S1
0,9029,550,547,S1
0,9029,550,550,S1
0,9030,330,325,S1
0,9030,330,331,S1
0,9030,330,333,S1
0,9030,330,329,S1
0,9030,330,335,S1
0,9031,430,431,S1
0,9031,430,434,S1
0,9031,430,427,S1
0,9031,430,428,S1
0,9031,430,432,S1
0,9032,880,877,S1
0,9032,880,884,S1
0,9032,880,881,S1
0,9032,880,885,S1
0,9032,880,879,S1
0,9033,340,337,S1
0,9033,340,338,S1
0,9033,340,336,S1
0,9033,340,335,S1
0,9033,340,343,S1
0,9034,470,470,S1
0,9034,470,468,S1
0,9034,470,471,S1
0,9034,470,469,S1
0,9034,470,474,S1
0,9035,360,358,S1
0,9035,360,364,S1
0,9035,360,361,S1
0,9035,360,363,S1
0,9035,360,362,S1
0,9036,280,279,S1
0,9036,280,282,S1
0,9036,280,278,S1
0,9036,280,285,S1
0,9036,280,277,S1
0,9037,140,135,S1
0,9037,140,145,S1
0,9037,140,144,S1
0,9037,140,142,S1
0,9037,140,137,S1
0,9038,340,336,S1
0,9038,340,343,S1
0,9038,340,342,S1
0,9038,340,340,S1
0,9038,340,344,S1
0,9039,240,244,S1
0,9039,240,241,S1
0,9039,240,243,S1
0,9039,240,239,S1
0,9039,240,242,S1
0,9040,940,943,S1
0,9040,940,936,S1
0,9040,940,935,S1
0,9040,940,937,S1
0,9040,940,939,S1
0,9041,60,58,S1
0,9041,60,62,S1
0,9041,60,61,S1
0,9041,60,64,S1
0,9041,60,65,S1
0,9042,700,695,S1
0,9042,700,696,S1
0,9042,700,700,S1
0,9042,700,704,S1
0,9042,700,699,S1
0,9043,30,35,S1
0,9043,30,33,S1
0,9043,30,27,S1
0,9043,30,32,S1
0,9043,30,31,S1
0,9044,180,185,S1
0,9044,180,177,S1
0,9044,180,179,S1
0,9044,180,183,S1
0,9044,180,175,S1
0,9045,140,141,S1
0,9045,140,142,S1
0,9045,140,144,S1
0,9045,140,136,S1
0,9045,140,135,S1
0,9046,160,160,S1
0,9046,160,157,S1
0,9046,160,159,S1
0,9046,160,161,S1
0,9046,160,155,S1
0,9047,680,675,S1
0,9047,680,676,S1
0,9047,680,677,S1
0,9047,680,681,S1
0,9047,680,679,S1
0,9048,240,244,S1
0,9048,240,235,S1
0,9048,240,236,S1
0,9048,240,245,S1
0,9048,240,243,S1
0,9049,820,822,S1
0,9049,820,819,S1
0,9049,820,820,S1
0,9049,820,815,S1
0,9049,820,823,S1
0,9050,400,404,S1
0,9050,400,399,S1
0,9050,400,398,S1
0,9050,400,405,S1
0,9050,400,402,S1
0,9051,260,261,S1
0,9051,260,258,S1
0,9051,260,262,S1
0,9051,260,255,S1
0,9051,260,256,S1
0,9052,280,281,S1
0,9052,280,275,S1
